,name,naverURL
1506,비에이치씨 감일점,"https://map.naver.com/p/search/%EB%B9%84%EC%97%90%EC%9D%B4%EC%B9%98%EC%94%A8%20%EA%B0%90%EC%9D%BC%EC%A0%90/?c=15.00,0,0,0,dh"
1507,제이에스 크루(JS CREW),"https://map.naver.com/p/search/%EC%A0%9C%EC%9D%B4%EC%97%90%EC%8A%A4%20%ED%81%AC%EB%A3%A8%28JS%20CREW%29/?c=15.00,0,0,0,dh"
1508,계경순대국,"https://map.naver.com/p/search/%EA%B3%84%EA%B2%BD%EC%88%9C%EB%8C%80%EA%B5%AD/?c=15.00,0,0,0,dh"
1509,마라랜드,"https://map.naver.com/p/search/%EB%A7%88%EB%9D%BC%EB%9E%9C%EB%93%9C/?c=15.00,0,0,0,dh"
1510,사미반점 미사2호점,"https://map.naver.com/p/search/%EC%82%AC%EB%AF%B8%EB%B0%98%EC%A0%90%20%EB%AF%B8%EC%82%AC2%ED%98%B8%EC%A0%90/place/1251959358?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1511,오브제커피,"https://map.naver.com/p/search/%EC%98%A4%EB%B8%8C%EC%A0%9C%EC%BB%A4%ED%94%BC/?c=15.00,0,0,0,dh"
1512,어린양 양꼬치,"https://map.naver.com/p/search/%EC%96%B4%EB%A6%B0%EC%96%91%20%EC%96%91%EA%BC%AC%EC%B9%98/?c=15.00,0,0,0,dh"
1513,고기의 민족,"https://map.naver.com/p/search/%EA%B3%A0%EA%B8%B0%EC%9D%98%20%EB%AF%BC%EC%A1%B1/?c=15.00,0,0,0,dh"
1514,동궁찜닭,"https://map.naver.com/p/search/%EB%8F%99%EA%B6%81%EC%B0%9C%EB%8B%AD/?c=15.00,0,0,0,dh"
1515,현참치,"https://map.naver.com/p/search/%ED%98%84%EC%B0%B8%EC%B9%98/?c=15.00,0,0,0,dh"
1516,하남다방,"https://map.naver.com/p/search/%ED%95%98%EB%82%A8%EB%8B%A4%EB%B0%A9/?c=15.00,0,0,0,dh"
1517,에비뉴,"https://map.naver.com/p/search/%EC%97%90%EB%B9%84%EB%89%B4/?c=15.00,0,0,0,dh"
1518,손  쿡희,"https://map.naver.com/p/search/%EC%86%90%20%20%EC%BF%A1%ED%9D%AC/place/1318318970?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1519,산곡한우마을,"https://map.naver.com/p/search/%EC%82%B0%EA%B3%A1%ED%95%9C%EC%9A%B0%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
1520,로꼬타코,"https://map.naver.com/p/search/%EB%A1%9C%EA%BC%AC%ED%83%80%EC%BD%94/?c=15.00,0,0,0,dh"
1521,카페 종종,"https://map.naver.com/p/search/%EC%B9%B4%ED%8E%98%20%EC%A2%85%EC%A2%85/place/1962218713?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1522,간이역 하남시청역점,"https://map.naver.com/p/search/%EA%B0%84%EC%9D%B4%EC%97%AD%20%ED%95%98%EB%82%A8%EC%8B%9C%EC%B2%AD%EC%97%AD%EC%A0%90/?c=15.00,0,0,0,dh"
1523,인크커피(INC COFFEE),"https://map.naver.com/p/search/%EC%9D%B8%ED%81%AC%EC%BB%A4%ED%94%BC%28INC%20COFFEE%29/?c=15.00,0,0,0,dh"
1524,배다리 문가네,"https://map.naver.com/p/search/%EB%B0%B0%EB%8B%A4%EB%A6%AC%20%EB%AC%B8%EA%B0%80%EB%84%A4/place/1451060936?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1525,심야반점 하남미사점,"https://map.naver.com/p/search/%EC%8B%AC%EC%95%BC%EB%B0%98%EC%A0%90%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/place/1742360319?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1526,소소한 밥상,"https://map.naver.com/p/search/%EC%86%8C%EC%86%8C%ED%95%9C%20%EB%B0%A5%EC%83%81/?c=15.00,0,0,0,dh"
1527,카페 비아헤,"https://map.naver.com/p/search/%EC%B9%B4%ED%8E%98%20%EB%B9%84%EC%95%84%ED%97%A4/?c=15.00,0,0,0,dh"
1528,쯔란,"https://map.naver.com/p/search/%EC%AF%94%EB%9E%80/?c=15.00,0,0,0,dh"
1529,카페위켄드,"https://map.naver.com/p/search/%EC%B9%B4%ED%8E%98%EC%9C%84%EC%BC%84%EB%93%9C/?c=15.00,0,0,0,dh"
1530,로바타 미자,"https://map.naver.com/p/search/%EB%A1%9C%EB%B0%94%ED%83%80%20%EB%AF%B8%EC%9E%90/place/1368711207?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1531,까페 아르볼 하남미사점,"https://map.naver.com/p/search/%EA%B9%8C%ED%8E%98%20%EC%95%84%EB%A5%B4%EB%B3%BC%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/place/1113944779?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1532,에그드랍 미사점,"https://map.naver.com/p/search/%EC%97%90%EA%B7%B8%EB%93%9C%EB%9E%8D%20%EB%AF%B8%EC%82%AC%EC%A0%90/place/1064095984?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1533,최고당 돈가스,"https://map.naver.com/p/search/%EC%B5%9C%EA%B3%A0%EB%8B%B9%20%EB%8F%88%EA%B0%80%EC%8A%A4/?c=15.00,0,0,0,dh"
1534,바캉스인미사,"https://map.naver.com/p/search/%EB%B0%94%EC%BA%89%EC%8A%A4%EC%9D%B8%EB%AF%B8%EC%82%AC/place/1156520917?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1535,BBQ치킨 감일점,"https://map.naver.com/p/search/BBQ%EC%B9%98%ED%82%A8%20%EA%B0%90%EC%9D%BC%EC%A0%90/place/1892813303?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1536,ON 숲,"https://map.naver.com/p/search/ON%20%EC%88%B2/?c=15.00,0,0,0,dh"
1537,딩동,"https://map.naver.com/p/search/%EB%94%A9%EB%8F%99/?c=15.00,0,0,0,dh"
1538,뜸들이다 하남미사점,"https://map.naver.com/p/search/%EB%9C%B8%EB%93%A4%EC%9D%B4%EB%8B%A4%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/place/1788681031?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1539,계미락,"https://map.naver.com/p/search/%EA%B3%84%EB%AF%B8%EB%9D%BD/place/20005817?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1540,죽여주는 김치찜.김치찌개,"https://map.naver.com/p/search/%EC%A3%BD%EC%97%AC%EC%A3%BC%EB%8A%94%20%EA%B9%80%EC%B9%98%EC%B0%9C.%EA%B9%80%EC%B9%98%EC%B0%8C%EA%B0%9C/?c=15.00,0,0,0,dh"
1541,송돗골,"https://map.naver.com/p/search/%EC%86%A1%EB%8F%97%EA%B3%A8/?c=15.00,0,0,0,dh"
1542,배떡 하남미사점,"https://map.naver.com/p/search/%EB%B0%B0%EB%96%A1%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/place/1344899172?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1543,오븐마루치킨 하남미사점,"https://map.naver.com/p/search/%EC%98%A4%EB%B8%90%EB%A7%88%EB%A3%A8%EC%B9%98%ED%82%A8%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/place/1932675895?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1544,정성한식부페,"https://map.naver.com/p/search/%EC%A0%95%EC%84%B1%ED%95%9C%EC%8B%9D%EB%B6%80%ED%8E%98/?c=15.00,0,0,0,dh"
1545,현풍닭칼국수 미사점,"https://map.naver.com/p/search/%ED%98%84%ED%92%8D%EB%8B%AD%EC%B9%BC%EA%B5%AD%EC%88%98%20%EB%AF%B8%EC%82%AC%EC%A0%90/?c=15.00,0,0,0,dh"
1546,그랑파사쥬 CGV 하남미사점,"https://map.naver.com/p/search/%EA%B7%B8%EB%9E%91%ED%8C%8C%EC%82%AC%EC%A5%AC%20CGV%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/?c=15.00,0,0,0,dh"
1547,자가제빵 선명희 피자 하남미사점,"https://map.naver.com/p/search/%EC%9E%90%EA%B0%80%EC%A0%9C%EB%B9%B5%20%EC%84%A0%EB%AA%85%ED%9D%AC%20%ED%94%BC%EC%9E%90%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/?c=15.00,0,0,0,dh"
1548,찌엔용,"https://map.naver.com/p/search/%EC%B0%8C%EC%97%94%EC%9A%A9/place/1001944317?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1549,하남소곱창전골 불향기,"https://map.naver.com/p/search/%ED%95%98%EB%82%A8%EC%86%8C%EA%B3%B1%EC%B0%BD%EC%A0%84%EA%B3%A8%20%EB%B6%88%ED%96%A5%EA%B8%B0/place/1310600066?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1550,행복한 밥상,"https://map.naver.com/p/search/%ED%96%89%EB%B3%B5%ED%95%9C%20%EB%B0%A5%EC%83%81/?c=15.00,0,0,0,dh"
1551,쭈니네랭삼,"https://map.naver.com/p/search/%EC%AD%88%EB%8B%88%EB%84%A4%EB%9E%AD%EC%82%BC/place/1568952991?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1552,원조 부안집 하남풍산역점,"https://map.naver.com/p/search/%EC%9B%90%EC%A1%B0%20%EB%B6%80%EC%95%88%EC%A7%91%20%ED%95%98%EB%82%A8%ED%92%8D%EC%82%B0%EC%97%AD%EC%A0%90/place/1757459714?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1553,용광루,"https://map.naver.com/p/search/%EC%9A%A9%EA%B4%91%EB%A3%A8/place/1609713868?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1554,엔젤식당,"https://map.naver.com/p/search/%EC%97%94%EC%A0%A4%EC%8B%9D%EB%8B%B9/?c=15.00,0,0,0,dh"
1555,역전차돌,"https://map.naver.com/p/search/%EC%97%AD%EC%A0%84%EC%B0%A8%EB%8F%8C/?c=15.00,0,0,0,dh"
1556,산곡부대찌개,"https://map.naver.com/p/search/%EC%82%B0%EA%B3%A1%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B0%9C/?c=15.00,0,0,0,dh"
1557,삼대전라도추어탕,"https://map.naver.com/p/search/%EC%82%BC%EB%8C%80%EC%A0%84%EB%9D%BC%EB%8F%84%EC%B6%94%EC%96%B4%ED%83%95/?c=15.00,0,0,0,dh"
1558,다온참치,"https://map.naver.com/p/search/%EB%8B%A4%EC%98%A8%EC%B0%B8%EC%B9%98/?c=15.00,0,0,0,dh"
1559,무모한초밥 하남풍산점,"https://map.naver.com/p/search/%EB%AC%B4%EB%AA%A8%ED%95%9C%EC%B4%88%EB%B0%A5%20%ED%95%98%EB%82%A8%ED%92%8D%EC%82%B0%EC%A0%90/?c=15.00,0,0,0,dh"
1560,키슬,"https://map.naver.com/p/search/%ED%82%A4%EC%8A%AC/place/1701571833?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1561,어쭈구리꼼장어,"https://map.naver.com/p/search/%EC%96%B4%EC%AD%88%EA%B5%AC%EB%A6%AC%EA%BC%BC%EC%9E%A5%EC%96%B4/?c=15.00,0,0,0,dh"
1562,유미 딜리버리,"https://map.naver.com/p/search/%EC%9C%A0%EB%AF%B8%20%EB%94%9C%EB%A6%AC%EB%B2%84%EB%A6%AC/?c=15.00,0,0,0,dh"
1563,자담치킨 하남이마트점,"https://map.naver.com/p/search/%EC%9E%90%EB%8B%B4%EC%B9%98%ED%82%A8%20%ED%95%98%EB%82%A8%EC%9D%B4%EB%A7%88%ED%8A%B8%EC%A0%90/?c=15.00,0,0,0,dh"
1564,더 노벰버 라운지,"https://map.naver.com/p/search/%EB%8D%94%20%EB%85%B8%EB%B2%B0%EB%B2%84%20%EB%9D%BC%EC%9A%B4%EC%A7%80/?c=15.00,0,0,0,dh"
1565,꼬치양,"https://map.naver.com/p/search/%EA%BC%AC%EC%B9%98%EC%96%91/?c=15.00,0,0,0,dh"
1566,더 노벰버 라운지(하남풍산점),"https://map.naver.com/p/search/%EB%8D%94%20%EB%85%B8%EB%B2%B0%EB%B2%84%20%EB%9D%BC%EC%9A%B4%EC%A7%80%28%ED%95%98%EB%82%A8%ED%92%8D%EC%82%B0%EC%A0%90%29/place/1719463147?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1567,진 미사포구,"https://map.naver.com/p/search/%EC%A7%84%20%EB%AF%B8%EC%82%AC%ED%8F%AC%EA%B5%AC/place/1449872971?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1568,더플롯커피,"https://map.naver.com/p/search/%EB%8D%94%ED%94%8C%EB%A1%AF%EC%BB%A4%ED%94%BC/?c=15.00,0,0,0,dh"
1569,최구야 김치찌개,"https://map.naver.com/p/search/%EC%B5%9C%EA%B5%AC%EC%95%BC%20%EA%B9%80%EC%B9%98%EC%B0%8C%EA%B0%9C/place/1144988027?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1570,족슐랭 하남미사역점,"https://map.naver.com/p/search/%EC%A1%B1%EC%8A%90%EB%9E%AD%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%97%AD%EC%A0%90/place/1195325323?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1571,서대문 김치찜  김치찌개,"https://map.naver.com/p/search/%EC%84%9C%EB%8C%80%EB%AC%B8%20%EA%B9%80%EC%B9%98%EC%B0%9C%20%20%EA%B9%80%EC%B9%98%EC%B0%8C%EA%B0%9C/?c=15.00,0,0,0,dh"
1572,뮤즈,"https://map.naver.com/p/search/%EB%AE%A4%EC%A6%88/?c=15.00,0,0,0,dh"
1573,미사리 포차,"https://map.naver.com/p/search/%EB%AF%B8%EC%82%AC%EB%A6%AC%20%ED%8F%AC%EC%B0%A8/?c=15.00,0,0,0,dh"
1574,좋은인연,"https://map.naver.com/p/search/%EC%A2%8B%EC%9D%80%EC%9D%B8%EC%97%B0/?c=15.00,0,0,0,dh"
1575,샐러드어클락,"https://map.naver.com/p/search/%EC%83%90%EB%9F%AC%EB%93%9C%EC%96%B4%ED%81%B4%EB%9D%BD/?c=15.00,0,0,0,dh"
1576,수 스테이크(Soo Steak),"https://map.naver.com/p/search/%EC%88%98%20%EC%8A%A4%ED%85%8C%EC%9D%B4%ED%81%AC%28Soo%20Steak%29/place/1320107193?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1577,교산맛집,"https://map.naver.com/p/search/%EA%B5%90%EC%82%B0%EB%A7%9B%EC%A7%91/?c=15.00,0,0,0,dh"
1578,초광한식부페,"https://map.naver.com/p/search/%EC%B4%88%EA%B4%91%ED%95%9C%EC%8B%9D%EB%B6%80%ED%8E%98/place/1158725923?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1579,비비큐(BBQ) 미사공원점,"https://map.naver.com/p/search/%EB%B9%84%EB%B9%84%ED%81%90%28BBQ%29%20%EB%AF%B8%EC%82%AC%EA%B3%B5%EC%9B%90%EC%A0%90/?c=15.00,0,0,0,dh"
1580,자담치킨,"https://map.naver.com/p/search/%EC%9E%90%EB%8B%B4%EC%B9%98%ED%82%A8/?c=15.00,0,0,0,dh"
1581,달족,"https://map.naver.com/p/search/%EB%8B%AC%EC%A1%B1/?c=15.00,0,0,0,dh"
1582,만두숲,"https://map.naver.com/p/search/%EB%A7%8C%EB%91%90%EC%88%B2/?c=15.00,0,0,0,dh"
1583,배추야놀자,"https://map.naver.com/p/search/%EB%B0%B0%EC%B6%94%EC%95%BC%EB%86%80%EC%9E%90/place/1778684844?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1584,차고집 냉면,"https://map.naver.com/p/search/%EC%B0%A8%EA%B3%A0%EC%A7%91%20%EB%83%89%EB%A9%B4/?c=15.00,0,0,0,dh"
1585,쭈꾸미도사,"https://map.naver.com/p/search/%EC%AD%88%EA%BE%B8%EB%AF%B8%EB%8F%84%EC%82%AC/?c=15.00,0,0,0,dh"
1586,블리스버거 하남점,"https://map.naver.com/p/search/%EB%B8%94%EB%A6%AC%EC%8A%A4%EB%B2%84%EA%B1%B0%20%ED%95%98%EB%82%A8%EC%A0%90/?c=15.00,0,0,0,dh"
1587,maldives(몰디브),"https://map.naver.com/p/search/maldives%28%EB%AA%B0%EB%94%94%EB%B8%8C%29/?c=15.00,0,0,0,dh"
1588,전주 할머니 족발&보쌈,"https://map.naver.com/p/search/%EC%A0%84%EC%A3%BC%20%ED%95%A0%EB%A8%B8%EB%8B%88%20%EC%A1%B1%EB%B0%9C%26%EB%B3%B4%EC%8C%88/?c=15.00,0,0,0,dh"
1589,예원닭강정 하남점,"https://map.naver.com/p/search/%EC%98%88%EC%9B%90%EB%8B%AD%EA%B0%95%EC%A0%95%20%ED%95%98%EB%82%A8%EC%A0%90/place/1222259045?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1590,BDC카페,"https://map.naver.com/p/search/BDC%EC%B9%B4%ED%8E%98/place/1381870515?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1591,바른치킨 미사강변점,"https://map.naver.com/p/search/%EB%B0%94%EB%A5%B8%EC%B9%98%ED%82%A8%20%EB%AF%B8%EC%82%AC%EA%B0%95%EB%B3%80%EC%A0%90/place/1191491690?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1592,도미노피자 하남미사점,"https://map.naver.com/p/search/%EB%8F%84%EB%AF%B8%EB%85%B8%ED%94%BC%EC%9E%90%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/place/11783581?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1593,도미노피자 하남신장점,"https://map.naver.com/p/search/%EB%8F%84%EB%AF%B8%EB%85%B8%ED%94%BC%EC%9E%90%20%ED%95%98%EB%82%A8%EC%8B%A0%EC%9E%A5%EC%A0%90/place/1553939170?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1594,에스,"https://map.naver.com/p/search/%EC%97%90%EC%8A%A4/?c=15.00,0,0,0,dh"
1595,아우라(AURA),"https://map.naver.com/p/search/%EC%95%84%EC%9A%B0%EB%9D%BC%28AURA%29/?c=15.00,0,0,0,dh"
1596,파스타입니다 하남점,"https://map.naver.com/p/search/%ED%8C%8C%EC%8A%A4%ED%83%80%EC%9E%85%EB%8B%88%EB%8B%A4%20%ED%95%98%EB%82%A8%EC%A0%90/place/1390039915?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1597,바로덮밥 하남점,"https://map.naver.com/p/search/%EB%B0%94%EB%A1%9C%EB%8D%AE%EB%B0%A5%20%ED%95%98%EB%82%A8%EC%A0%90/?c=15.00,0,0,0,dh"
1598,혼밥대왕 하남점,"https://map.naver.com/p/search/%ED%98%BC%EB%B0%A5%EB%8C%80%EC%99%95%20%ED%95%98%EB%82%A8%EC%A0%90/place/1320897192?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1599,클린푸드,"https://map.naver.com/p/search/%ED%81%B4%EB%A6%B0%ED%91%B8%EB%93%9C/?c=15.00,0,0,0,dh"
1600,파주설렁탕,"https://map.naver.com/p/search/%ED%8C%8C%EC%A3%BC%EC%84%A4%EB%A0%81%ED%83%95/?c=15.00,0,0,0,dh"
1601,명가,"https://map.naver.com/p/search/%EB%AA%85%EA%B0%80/?c=15.00,0,0,0,dh"
1602,테임드커피(Tamed coffee),"https://map.naver.com/p/search/%ED%85%8C%EC%9E%84%EB%93%9C%EC%BB%A4%ED%94%BC%28Tamed%20coffee%29/place/1135181891?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1603,소플러스 미사점,"https://map.naver.com/p/search/%EC%86%8C%ED%94%8C%EB%9F%AC%EC%8A%A4%20%EB%AF%B8%EC%82%AC%EC%A0%90/?c=15.00,0,0,0,dh"
1604,이비가짬뽕 올림픽공원점,"https://map.naver.com/p/search/%EC%9D%B4%EB%B9%84%EA%B0%80%EC%A7%AC%EB%BD%95%20%EC%98%AC%EB%A6%BC%ED%94%BD%EA%B3%B5%EC%9B%90%EC%A0%90/place/1910083756?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1605,뽕이야(본점),"https://map.naver.com/p/search/%EB%BD%95%EC%9D%B4%EC%95%BC%28%EB%B3%B8%EC%A0%90%29/place/1101781864?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1606,오투닭갈비 부대찌개,"https://map.naver.com/p/search/%EC%98%A4%ED%88%AC%EB%8B%AD%EA%B0%88%EB%B9%84%20%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B0%9C/?c=15.00,0,0,0,dh"
1607,생선구이전문 이레,"https://map.naver.com/p/search/%EC%83%9D%EC%84%A0%EA%B5%AC%EC%9D%B4%EC%A0%84%EB%AC%B8%20%EC%9D%B4%EB%A0%88/?c=15.00,0,0,0,dh"
1608,황토민물장어,"https://map.naver.com/p/search/%ED%99%A9%ED%86%A0%EB%AF%BC%EB%AC%BC%EC%9E%A5%EC%96%B4/?c=15.00,0,0,0,dh"
1609,교촌치킨 풍산지구점,"https://map.naver.com/p/search/%EA%B5%90%EC%B4%8C%EC%B9%98%ED%82%A8%20%ED%92%8D%EC%82%B0%EC%A7%80%EA%B5%AC%EC%A0%90/place/1260702099?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1610,불백 경성원,"https://map.naver.com/p/search/%EB%B6%88%EB%B0%B1%20%EA%B2%BD%EC%84%B1%EC%9B%90/place/1034062655?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1611,해신(미사횟집),"https://map.naver.com/p/search/%ED%95%B4%EC%8B%A0%28%EB%AF%B8%EC%82%AC%ED%9A%9F%EC%A7%91%29/?c=15.00,0,0,0,dh"
1612,오찌 파스타,"https://map.naver.com/p/search/%EC%98%A4%EC%B0%8C%20%ED%8C%8C%EC%8A%A4%ED%83%80/?c=15.00,0,0,0,dh"
1613,경복궁하남점(주)엔타스,"https://map.naver.com/p/search/%EA%B2%BD%EB%B3%B5%EA%B6%81%ED%95%98%EB%82%A8%EC%A0%90%28%EC%A3%BC%29%EC%97%94%ED%83%80%EC%8A%A4/?c=15.00,0,0,0,dh"
1614,삿뽀로&팔진향하남점(주)엔타스,"https://map.naver.com/p/search/%EC%82%BF%EB%BD%80%EB%A1%9C%26%ED%8C%94%EC%A7%84%ED%96%A5%ED%95%98%EB%82%A8%EC%A0%90%28%EC%A3%BC%29%EC%97%94%ED%83%80%EC%8A%A4/?c=15.00,0,0,0,dh"
1615,미사장,"https://map.naver.com/p/search/%EB%AF%B8%EC%82%AC%EC%9E%A5/?c=15.00,0,0,0,dh"
1616,강동국수집,"https://map.naver.com/p/search/%EA%B0%95%EB%8F%99%EA%B5%AD%EC%88%98%EC%A7%91/?c=15.00,0,0,0,dh"
1617,스시이안,"https://map.naver.com/p/search/%EC%8A%A4%EC%8B%9C%EC%9D%B4%EC%95%88/?c=15.00,0,0,0,dh"
1618,AVO(아보),"https://map.naver.com/p/search/AVO%28%EC%95%84%EB%B3%B4%29/?c=15.00,0,0,0,dh"
1619,투다리,"https://map.naver.com/p/search/%ED%88%AC%EB%8B%A4%EB%A6%AC/?c=15.00,0,0,0,dh"
1620,장수동 잔치집,"https://map.naver.com/p/search/%EC%9E%A5%EC%88%98%EB%8F%99%20%EC%9E%94%EC%B9%98%EC%A7%91/?c=15.00,0,0,0,dh"
1621,청정플러스수산,"https://map.naver.com/p/search/%EC%B2%AD%EC%A0%95%ED%94%8C%EB%9F%AC%EC%8A%A4%EC%88%98%EC%82%B0/place/1208071670?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1622,미미사500원양꼬치,"https://map.naver.com/p/search/%EB%AF%B8%EB%AF%B8%EC%82%AC500%EC%9B%90%EC%96%91%EA%BC%AC%EC%B9%98/place/1182737594?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1623,무궁화 돈까스,"https://map.naver.com/p/search/%EB%AC%B4%EA%B6%81%ED%99%94%20%EB%8F%88%EA%B9%8C%EC%8A%A4/?c=15.00,0,0,0,dh"
1624,청뜰 어탕어죽전문점,"https://map.naver.com/p/search/%EC%B2%AD%EB%9C%B0%20%EC%96%B4%ED%83%95%EC%96%B4%EC%A3%BD%EC%A0%84%EB%AC%B8%EC%A0%90/?c=15.00,0,0,0,dh"
1625,돗,"https://map.naver.com/p/search/%EB%8F%97/?c=15.00,0,0,0,dh"
1626,꼼떼 갈비살,"https://map.naver.com/p/search/%EA%BC%BC%EB%96%BC%20%EA%B0%88%EB%B9%84%EC%82%B4/place/1533257347?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1627,페리카나 미사1점,"https://map.naver.com/p/search/%ED%8E%98%EB%A6%AC%EC%B9%B4%EB%82%98%20%EB%AF%B8%EC%82%AC1%EC%A0%90/place/1720453263?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1628,마니아,"https://map.naver.com/p/search/%EB%A7%88%EB%8B%88%EC%95%84/?c=15.00,0,0,0,dh"
1629,60계치킨(미사풍산점),"https://map.naver.com/p/search/60%EA%B3%84%EC%B9%98%ED%82%A8%28%EB%AF%B8%EC%82%AC%ED%92%8D%EC%82%B0%EC%A0%90%29/?c=15.00,0,0,0,dh"
1630,미소야 미사역점,"https://map.naver.com/p/search/%EB%AF%B8%EC%86%8C%EC%95%BC%20%EB%AF%B8%EC%82%AC%EC%97%AD%EC%A0%90/place/1859007269?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1631,두레통닭(미사점),"https://map.naver.com/p/search/%EB%91%90%EB%A0%88%ED%86%B5%EB%8B%AD%28%EB%AF%B8%EC%82%AC%EC%A0%90%29/?c=15.00,0,0,0,dh"
1632,회식의 달인,"https://map.naver.com/p/search/%ED%9A%8C%EC%8B%9D%EC%9D%98%20%EB%8B%AC%EC%9D%B8/?c=15.00,0,0,0,dh"
1633,소자밥상,"https://map.naver.com/p/search/%EC%86%8C%EC%9E%90%EB%B0%A5%EC%83%81/place/1799310576?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1634,광장 풍천장어,"https://map.naver.com/p/search/%EA%B4%91%EC%9E%A5%20%ED%92%8D%EC%B2%9C%EC%9E%A5%EC%96%B4/place/1841406442?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1635,하남불끈장어,"https://map.naver.com/p/search/%ED%95%98%EB%82%A8%EB%B6%88%EB%81%88%EC%9E%A5%EC%96%B4/place/1180448687?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1636,안나스낵,"https://map.naver.com/p/search/%EC%95%88%EB%82%98%EC%8A%A4%EB%82%B5/?c=15.00,0,0,0,dh"
1637,누나홀닭 하남풍산점,"https://map.naver.com/p/search/%EB%88%84%EB%82%98%ED%99%80%EB%8B%AD%20%ED%95%98%EB%82%A8%ED%92%8D%EC%82%B0%EC%A0%90/place/1740743819?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
1638,타요키즈카페 하남풍산점,"https://map.naver.com/p/search/%ED%83%80%EC%9A%94%ED%82%A4%EC%A6%88%EC%B9%B4%ED%8E%98%20%ED%95%98%EB%82%A8%ED%92%8D%EC%82%B0%EC%A0%90/?c=15.00,0,0,0,dh"
